company_name,booth,description,email,mobile_primary,domain,full_address,city,linkedin_url
LA PANTOUFLE DU BERRY,Stand i31,"Découvrez nos chaussons fourrés en pure laine, une véritable invitation au confort et à la douceur, fabriqués avec soin dans notre atelier artisanal situé à Vatan, au cœur de la France. Fièrement fabriqués dans notre manufacture, ces chaussons incarnent l'authenticité du savoir-faire français. Nos chaussons sont dotés de semelles en feutre, disponibles en version simple ou antidérapante, pour allier confort et sécurité au quotidien. Chaque paire est soigneusement confectionnée par notre équipe de 7 artisans passionnés, qui fabriquent près de 40 000 paires par an. Avec La Pantoufle du Berry, choisissez un produit authentique, responsable, et durable. Ces chaussons fourrés en pure laine sont l’assurance d’un bien-être incomparable, tout en soutenant l'artisanat local et les valeurs d’un produit Made in France.",,,https://lapantoufleduberry.fr,,,
LA PIÈCE PARIS,Stand Pavillon Ile de France,"Doudounes, polaires réversibles, capes, trenchs et accessoires modulables fabriqués en France, pensés à Paris pour un vestiaire extérieur de qualité, fonctionnel et facile à porter. Un vestiaire adapté aux usages du quotidien comme aux sélections professionnelles recherchant des pièces sobres, utiles et différenciantes.",,,https://lapiece-paris.fr,,,
LA POINTE DU VENT,Stand Village de l'Artisanat - D21.1,,,,https://lapointeduvent.com,,,
La Rochère,Stand O16,,,,https://larochere.com,,,
La Savonnerie des Hauts-de-France,Stand i74,,,,https://savonneriehautsdefrance.fr,,,
La Serviette de Table,Stand M33,"Fabriquées dans le nord de la France, nous confectionnons nos serviettes de table, torchons et ronds de serviettes à la main à partir de tissus soigneusement sélectionnés, provenant de fins de rouleaux, chutes ou nappes de grandes maisons de linge du Nord ! Nos tissus sont responsables, de qualité et ne sont pas tous identiques. Nous créons des modèles intemporels et des collaborations avec des artistes et illustrateurs.",,,https://laserviettedetable.com,,,
LA SPIRULINE DE JULIE,Stand J63,"Depuis 2016, Yann et Julie amoureux de la spiruline (micro-algue aux nombreuses vertus), sont heureux de vous proposer leur spiruline de très haute qualité avec un taux record de phycocyanine (entre24 et 30% en 2022). Nous proposons aussi la phycocyanine sous forme de sirop avec une formulation unique au monde. Nous faisons la production de spiruline et l'extraction. Tout est fait chez nous !",,,https://laspirulinedejulie.com,,,
LA TABLE NOIRE,Stand Village de l'Artisanat - D21.42,"Nous sommes spécialisés dans la production de produits étuvé: ail noir, citron noir, échalote noire ...... L'étuvage est une cuisson plus ou moins longue, basse température qui va créer une caramélisation et une oxydation naturelle appelée réaction de Maillard. Les produits transformés prennent alors de saveurs Umami Nous vous les proposons bruts ou transformés en condiments, sauces et épicerie sucrée. Tous nos produits sont exclusifs et sont sans conservateurs",,,https://latablenoireeperluette.com,,,
La vie est Belt,Stand H52-i51,Matières upcyclés et confection solidaire à La Belterie à Roubaix !,,,https://lavieestbelt.fr,,,
LA VIEILLE FILLE,Stand Village de l'Artisanat - D21.83,,,,https://lavieillefille.fr,,,
LABEL EPV,Stand F70,"SGS est le leader mondial des services de Test, d’Inspection et de Certification. Notre équipe de 99 500 professionnels passionnés est répartie dans un réseau de plus de 2 500 laboratoires et agences à travers 115 pays. Forts de plus de 145 ans d’excellence au service de nos clients, nous allions la précision et l’exactitude qui caractérisent les entreprises suisses pour aider les organisations à atteindre les plus hauts standards en termes de qualité, de conformité et de durabilité.",,,https://sgs.com,,,
LABELLE,Stand Pavillon Ile de France,,,,https://labelle-paris.com,,,
LABONAL ET LA FRENCHIE BY LABONAL,Stand G38,"Chez Labonal, nous fabriquons fièrement nos chaussettes de qualité depuis près d’un siècle. La conservation d’un savoir-faire, des dessins originaux et des matières de grande qualité nous permettent de produire des chaussettes que vous aimerez porter tous les jours.",,,https://labonal.com,,,
LABORATOIRE GEOMER,Stand J60,,,,https://laboratoire-geomer.com,,,
LABORATOIRE MARAVILLA,Stand i66,,,,https://labo-maravilla.fr,,,
LACTALIS FRANCE,Stand E78-G79,,,,https://lactalis.fr,,,
LAFERTÉ WHISKY,Stand H75,"Laferté est une maison d’assemblage française, son nom, de l’ancien français « ferté », synonyme de forteresse, reflète son ambition de faire rayonner la France comme place forte du whisky à travers le monde. Laferté dispose d'une gamme composée de Laferté Classique et Laferté Tourbé, des whiskies blended malt (100 % orge maltée), distillés, élevés en fûts (neufs, ex-bourbon, ex-cognac, ex-rhum) et assemblés en France.",,,https://lafertewhisky.com,,,
LAINES PAYSANNES,Stand K46,"Laines Paysannes est une invitation à se reconnecter à la nature et à ses rythmes, à travers des pièces conçues dans une matière qui prend soin des hommes et de la terre : la laine. Nous proposons des vêtements et accessoires, des articles de décoration intérieure et des matières 100% laine de moutons des Pyrénées avec une traçabilité impeccable. Pour créer une filière locale et vertueuse, nous travaillons avec celles et ceux qui font le textile : moutons, éleveurs, créateurs, artisans et industriels. Dans nos ateliers, nous tissons des tapis à la main à partir de laines d’Ariège spécialement sélectionnées. La laine, naturelle et écologique, est une véritable ressource agricole qui répond aux enjeux de demain. Laines Paysannes propose alors un retour à l’essentiel avec des pièces intemporelles conçues pour durer, qui s’engagent à semer une mode libre, transparente, et poétique.",,,https://laines-paysannes.fr,,,
LaRouge,Stand O72,,,,https://larouge-joaillerie.fr,,,
LARTIGUE 1910,Stand N04,"Lartigue 1910 confectionne du linge basque depuis quatre générations. La famille Lartigue perpétue l’art du tissage avec créativité et passion depuis ses ateliers de Bidos et d’Ascain. Grâce à cette maitrise et ce savoir-faire, Lartigue 1910 a été labellisée Entreprise du Patrimoine vivant (Epv) en 2017 et Indication Géographique (Ig linge basque) en 2020.",,,https://lartigue1910.com,,,
LASFARGUES-CRÉATIONS,Stand L50,"Au chalumeau, je façonne le verre comme on explore un monde miniature. Soufflé, étiré, filé… il se transforme à l’infini. J’y mêle argent et or pour créer des bijoux sobres, élégants et uniques.",,,https://lasfargues-creations.com,,,
LAURA'S SOAP,Stand Village de l'Artisanat - D21.140,,,,https://laurasoap.com,,,
Laurence Charnay,Stand Village de l'Artisanat - D21.78,,,,https://laurence-charnay.com,,,
LCF OUTDOOR,Stand L36-L38,"La Chaussette de France est une marque du groupe TISMAIL, implanté à TROYES dans l’Aube, employant une cinquantaine de personnes sur un site de 5000 m2. Nous sommes spécialisés dans la création et la fabrication de chaussettes Homme, Femme, Enfant et Layette de qualité, grâce à un processus de fabrication exclusif. Le niveau de qualité de nos produits dépend d’un savoir-faire caractéristique de notre entreprise garanti par le label « Made in France», et ce depuis 1961. Un design original, mais aussi intégrant des fils d’une très haute technicité, qui peuvent être utilisés pour tous les sports outdoor : ski, snowboard, raquettes, alpinisme, trek, trail, ultra, running, vélo, escalade, etc...",,,https://la-chaussette-de-france.fr,,,
LE BAR A BOUGIES,Stand Pavillon Ile de France,"Entreprise familiale bénéficiant de plus de 15 ans d’expérience dans l’univers de la bougie. Le Bar à Bougies se distingue par un concept original et innovant, enregistré à l’INPI, autour de bougies gourmandes et trompe-l’œil. Nos créations sont coulées à la main une à une et parfumées avec des fragrances de Grasse.",,,https://le-bar-a-bougies.com,,,
LE BOURGET,Stand i26,"Le Bourget révèle la beauté des femmes à travers des collections chaussant, bodywear & chaussette PREMIUM basées sur la qualité et l’expertise style pour offrir aux femmes confiance et pouvoir de séduction.",,,https://lebourget.com,,,
LE BÉRET FRANÇAIS / LE BONNET FRANÇAIS,Stand F42,"Et vous, vous êtes plutôt Béret ou Bonnet ? Nous on est les deux ! Le béret Français et Le Bonnet Français, c’est la même équipe, un savoir-faire proche, et la même envie de faire vivre la fabrication artisanale 100% française. Tout commence avec de la belle laine, ensuite place à notre expertise : on tricote, on met en forme, on assemble, pour donner vie à des Bérets et Bonnets uniques. Deux styles, une seule passion : la maille française, authentique et responsable. Venez nous rencontrer au Salon et découvrez comment, de la laine à la tête, on met tout notre cœur dans nos créations. Le bonnet : Le vrai luxe c'est d'avoir le choix ! Place au choix et à la qualité Franco – Française, la vraie avec plus de 30 modèles... Le Bonnet Français, est un bonnet conçu pour durer, au design simple, moderne et de qualité. Le Béret : Le véritable béret Français ! Créé dans notre fabrique à Bayonne (64), au cœur du Pays Basque Français. Un bon béret traditionnel, mais dans des variétés que vous n’avez jamais vues ailleurs, et plus de 30 coloris... Un cadeau original, pour toutes les têtes et toute la famille !",,,https://leberetfrancais.com,,,
LE CARRÉ DE PICQ,Stand F86,"Situé à Die, entre le Vercors et la Drôme Provençale, le Carré de Picq est une entreprise de salaison à taille humaine centrée sur les valeurs de l'artisanat et du terroir local. Nos spécialités en interne sont la longe artisanale séchée nature ou aromatisée (poivre, provençale ou thym-citron), le filet mignon, échine et poitrine séchées et la fabrication d'un jambon cru artisanal unique spécialité de Die: ""Le Carré de Picq"". Notre jambon, inventé dans les années 70 par un boucher de Die, est un des seuls jambons à marque, recette et modèle déposé à l'INPI. Sa saveur et sa texture sont uniques et font sa renommée localement depuis plus de 50 ans. Disparu depuis 2016, il réapparaît depuis 3 ans avec la reprise de l'entreprise. Toutes les fabrications artisanales du Carré de Picq sont issues de la transformation de viande de porc locaux. Nos produits sont garantis sans sel nitrité, sans lactose et sans conservateurs de synthèse",,,,,,
LE COING DES FRUITS,Stand K84,,,,https://lecoingdesfruits.com,,,
LE DOMAINE DU CHÊNE,Stand E84-F83,"Créateur de spiritueux depuis 1865, Ancré au cœur de la Charente-Maritime, en Nouvelle-Aquitaine, le Domaine du Chêne est une maison familiale fondée en 1865 par Jean-Baptiste Doussoux. Depuis plus de 150 ans, nous perpétuons un savoir-faire artisanal et indépendant. De la vigne à la mise en bouteille, en passant par la distillation et le vieillissement, chaque étape est maîtrisée au domaine pour garantir l’authenticité et la qualité de nos Pineaux des Charentes et Cognacs. Portés par l’innovation et le respect de notre terroir, nous élaborons depuis 2013 des Pineaux en mono-cépage et à base de cépages rares. Moins sucrés, plus équilibrés, ils offrent de nouvelles possibilités d’accords gastronomiques et de dégustations inattendues. Nos Cognacs, eux, revendiquent leur singularité : 100 % Folle Blanche, Single Cask, ou issus d’assemblages transgénérationnels, ils révèlent toute la richesse de notre héritage.",,,https://ledomaineduchene.fr,,,
LE GAULOIS 👖,Stand H48-i47,"La marque Le Gaulois a été fondée sur trois règles d’or qui guident au quotidien nos productions : être écologiquement viable, économiquement bénéfique et éthiquement soutenable. Avec un produit 100 % lin de Normandie tissé, conçu et assemblé en France, Le Gaulois a fait le choix d’un matériau écologique et local. Nos jeans écoresponsables s’appuient sur le talent des artisans de nos régions, et privilégient les matières dont la production mobilise le moins d’énergie. Notre collection est composée de jeans, de blousons et de pulls. Notre production a aussi pour but de participer à l’amélioration de la qualité de vie des habitants des zones sur lesquelles elle s’appuie. Pour cela, nous assurons une juste rémunération pour permettre le maintien et le développement de corps de métiers artisanaux. Le Gaulois s’adresse à tous ceux qui souhaitent la renaissance de notre économie, à tous ceux qui préfèrent le prêt-à-porter durable au prêt-à-porter jetable.",,,https://legauloisjeans.com,,,
LE JARDIN SPA,Stand i53,"Maison familiale et artisanale experte dans le soin de la peau depuis 1962. Depuis 4 générations, notre maison familiale est experte dans la fabrication de cosmétiques naturels. Nos produits de beauté sont imaginés et fabriqués artisanalement, à Saint-Hilaire-les-Andrésis, en plein cœur de la campagne Gâtinaise (Loiret). Issus du monde agricole, nous avons à cœur de valoriser notre patrimoine végétal Français et collaborons avec des agriculteurs français et locaux. Notre savoir-faire familial, transmis depuis 4 générations, vous donne donc la garantie de formules naturelles concentrées en actifs et d'une fabrication totalement faite à la main en circuit court.",,,https://lejardinspa.fr,,,
